OTU	Domain		Phylum		Class		Order		Family		Genus		A1.FF	A2.FF	A3.FF	A4.FF	A5.FF	A6.FF	B1.FF	B2.FF	B3.FF	B4.FF	B5.FF	B6.FF	C1.FF	C2.FF	C3.FF	C4.FF	C5.FF	C6.FF	D1.FF	D2.FF	D3.FF	D4.FF	D5.FF	D6.FF
Otu03128	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Leotiomycetes incertae sedis	54%	Leotiomycetes incertae sedis	54%	Collophora	54%	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03129	Fungi	100%	Ascomycota	100%	Ascomycota incertae sedis	42%	Ascomycota incertae sedis	42%	Ascomycota incertae sedis	42%	Anungitopsis	41%	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03130	Fungi	100%	Ascomycota	100%	Pezizomycetes	31%	Pezizales	31%	Pezizales incertae sedis	31%	Phialea	31%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03131	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Leotiomycetes incertae sedis	35%	Leotiomycetes incertae sedis	35%	Collophora	35%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03132	Fungi	100%	Ascomycota	100%	Ascomycota incertae sedis	52%	Ascomycota incertae sedis	52%	Ascomycota incertae sedis	52%	Anungitopsis	49%	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03133	Fungi	100%	Ascomycota	100%	Leotiomycetes	82%	Helotiales	82%	Helotiales incertae sedis	30%	Naemacyclus	24%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Otu03134	Fungi	100%	Ascomycota	100%	Pezizomycetes	50%	Pezizales	50%	Pezizales incertae sedis	50%	Phialea	50%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Otu03135	Fungi	100%	Ascomycota	100%	Leotiomycetes	94%	Helotiales	94%	Helotiaceae	37%	Ombrophila	23%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03136	Fungi	100%	Ascomycota	100%	Leotiomycetes	97%	Helotiales	91%	Dermateaceae	41%	Neofabraea	41%	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03137	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	99%	Helotiaceae	32%	Hymenoscyphus	16%	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03138	Fungi	100%	Ascomycota	100%	Leotiomycetes	98%	Helotiales	98%	Helotiaceae	25%	Godronia	8%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Otu03139	Fungi	100%	Ascomycota	100%	Leotiomycetes	84%	Helotiales	84%	Hyaloscyphaceae	69%	Lachnum	69%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03140	Fungi	100%	Ascomycota	100%	Leotiomycetes	93%	Helotiales	91%	Helotiales incertae sedis	36%	Eleutheromyces	27%	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03141	Fungi	100%	Ascomycota	100%	Pezizomycetes	42%	Pezizales	42%	Pezizales incertae sedis	42%	Phialea	42%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Otu03142	Fungi	100%	Ascomycota	100%	Leotiomycetes	85%	Helotiales	85%	Sclerotiniaceae	49%	Ciboria	8%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Otu03143	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	100%	Helotiales incertae sedis	59%	Fulvoflamma	54%	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03144	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	100%	Helotiaceae	48%	Hymenoscyphus	19%	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03145	Fungi	100%	Ascomycota	100%	Dothideomycetes	90%	Pleosporales	88%	Pleomassariaceae	58%	Pleomassaria	58%	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03146	Fungi	100%	Ascomycota	100%	Ascomycota incertae sedis	67%	Ascomycota incertae sedis	67%	Ascomycota incertae sedis	67%	Anungitopsis	65%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03147	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Leotiomycetes incertae sedis	69%	Leotiomycetes incertae sedis	69%	Collophora	69%	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03148	Fungi	100%	Ascomycota	100%	Leotiomycetes	99%	Helotiales	98%	Helotiaceae	43%	Godronia	26%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03149	Fungi	100%	Ascomycota	100%	Ascomycota incertae sedis	70%	Ascomycota incertae sedis	70%	Ascomycota incertae sedis	70%	Scolecobasidiella	38%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Otu03150	Fungi	100%	Ascomycota	100%	Leotiomycetes	89%	Helotiales	83%	Helotiales incertae sedis	60%	Chalara	57%	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03151	Fungi	100%	Ascomycota	100%	Leotiomycetes	94%	Helotiales	93%	Sclerotiniaceae	50%	Ciboria	11%	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Otu03152	Fungi	100%	Ascomycota	100%	Dothideomycetes	100%	Dothideomycetes incertae sedis	100%	Dothideomycetes incertae sedis	100%	Repetophragma	100%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03153	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	99%	Helotiales incertae sedis	17%	Clathrosporium	13%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03154	Fungi	100%	Ascomycota	100%	Leotiomycetes	99%	Helotiales	97%	Sclerotiniaceae	66%	Mitrula	45%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03155	Fungi	100%	Ascomycota	100%	Dothideomycetes	100%	Dothideomycetes incertae sedis	100%	Dothideomycetes incertae sedis	100%	Repetophragma	100%	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03156	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	98%	Dermateaceae	95%	Neofabraea	95%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03157	Fungi	100%	Ascomycota	100%	Eurotiomycetes	100%	Eurotiales	100%	Trichocomaceae	100%	Eupenicillium	97%	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03158	Fungi	100%	Ascomycota	100%	Pezizomycetes	14%	Pezizales	14%	Pezizales incertae sedis	14%	Phialea	14%	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03159	Fungi	100%	Ascomycota	100%	Dothideomycetes	100%	Dothideomycetes incertae sedis	100%	Dothideomycetes incertae sedis	100%	Repetophragma	100%	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03160	Fungi	100%	Ascomycota	100%	Leotiomycetes	96%	Helotiales	94%	Helotiales incertae sedis	78%	Hyalodendriella	36%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03161	Fungi	100%	Ascomycota	100%	Eurotiomycetes	100%	Chaetothyriales	100%	Herpotrichiellaceae	100%	Exophiala	82%	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03162	Fungi	100%	Ascomycota	100%	Pezizomycetes	67%	Pezizales	67%	Pezizales incertae sedis	67%	Phialea	67%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Otu03163	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Leotiomycetes incertae sedis	37%	Leotiomycetes incertae sedis	37%	Collophora	37%	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03164	Fungi	100%	Ascomycota	100%	Leotiomycetes	82%	Helotiales	80%	Sclerotiniaceae	42%	Ciboria	13%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03165	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	90%	Helotiales incertae sedis	55%	Eleutheromyces	22%	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03166	Fungi	100%	Ascomycota	100%	Leotiomycetes	89%	Helotiales	88%	Sclerotiniaceae	43%	Ciboria	8%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03167	Fungi	100%	Ascomycota	100%	Dothideomycetes	100%	Pleosporales	72%	Pleomassariaceae	44%	Pleomassaria	44%	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03168	Fungi	100%	Ascomycota	100%	Pezizomycetes	38%	Pezizales	38%	Pezizales incertae sedis	38%	Phialea	38%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03169	Fungi	100%	Ascomycota	100%	Leotiomycetes	93%	Helotiales	92%	Sclerotiniaceae	50%	Mitrula	22%	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03170	Fungi	100%	Ascomycota	100%	Leotiomycetes	99%	Helotiales	98%	Helotiales incertae sedis	55%	Hyalodendriella	29%	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03171	Fungi	100%	Ascomycota	100%	Dothideomycetes	95%	Dothideomycetes incertae sedis	76%	Dothideomycetes incertae sedis	76%	Repetophragma	76%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Otu03172	Fungi	100%	Ascomycota	100%	Pezizomycetes	53%	Pezizales	53%	Pezizales incertae sedis	53%	Phialea	53%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Otu03173	Fungi	100%	Ascomycota	100%	Dothideomycetes	97%	Pleosporales	93%	Pleomassariaceae	51%	Pleomassaria	51%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Otu03174	Fungi	100%	Ascomycota	100%	Leotiomycetes	97%	Helotiales	95%	Dermateaceae	46%	Neofabraea	46%	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03175	Fungi	100%	Ascomycota	100%	Leotiomycetes	96%	Helotiales	96%	Vibrisseaceae	19%	Vibrissea	19%	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03176	Fungi	100%	Ascomycota	100%	Leotiomycetes	66%	Helotiales	66%	Hyaloscyphaceae	50%	Lachnum	50%	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Otu03177	Fungi	100%	Ascomycota	100%	Leotiomycetes	34%	Helotiales	28%	Bulgariaceae	11%	Bulgaria	11%	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03178	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Leotiomycetes incertae sedis	97%	Myxotrichaceae	97%	Byssoascus	28%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Otu03179	Fungi	100%	Ascomycota	100%	Leotiomycetes	98%	Helotiales	98%	Hyaloscyphaceae	42%	Lachnum	36%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Otu03180	Fungi	100%	Ascomycota	100%	Sordariomycetes	34%	Sordariomycetes incertae sedis	34%	Sordariomycetes incertae sedis	34%	Hilberina	34%	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03181	Fungi	100%	Ascomycota	100%	Pezizomycetes	10%	Pezizales	10%	Pezizales incertae sedis	10%	Phialea	10%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03182	Fungi	100%	Ascomycota	100%	Leotiomycetes	98%	Leotiomycetes incertae sedis	26%	Leotiomycetes incertae sedis	26%	Collophora	26%	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Otu03183	Fungi	100%	Ascomycota	100%	Eurotiomycetes	100%	Eurotiales	100%	Trichocomaceae	100%	Eupenicillium	51%	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03184	Fungi	100%	Ascomycota	100%	Pezizomycetes	53%	Pezizales	53%	Pezizales incertae sedis	53%	Phialea	53%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03185	Fungi	100%	Ascomycota	100%	Pezizomycetes	46%	Pezizales	46%	Pezizales incertae sedis	46%	Phialea	46%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03186	Fungi	100%	Ascomycota	100%	Ascomycota incertae sedis	67%	Ascomycota incertae sedis	67%	Ascomycota incertae sedis	67%	Troposporella	32%	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03187	Fungi	100%	Ascomycota	100%	Eurotiomycetes	100%	Chaetothyriales	98%	Herpotrichiellaceae	91%	Exophiala	30%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Otu03188	Fungi	100%	Ascomycota	100%	Leotiomycetes	59%	Helotiales	58%	Helotiaceae	33%	Crinula	12%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Otu03189	Fungi	100%	Ascomycota	100%	Leotiomycetes	92%	Helotiales	90%	Sclerotiniaceae	46%	Ciboria	12%	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03190	Fungi	100%	Ascomycota	100%	Leotiomycetes	94%	Leotiomycetes incertae sedis	51%	Myxotrichaceae	51%	Amorphotheca	49%	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03191	Fungi	100%	Ascomycota	100%	Leotiomycetes	98%	Helotiales	90%	Helotiales incertae sedis	63%	Chalara	35%	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03192	Fungi	100%	Ascomycota	100%	Leotiomycetes	98%	Helotiales	98%	Hyaloscyphaceae	61%	Hyaloscypha	31%	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03193	Fungi	100%	Ascomycota	100%	Dothideomycetes	96%	Pleosporales	95%	Pleomassariaceae	61%	Pleomassaria	61%	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03194	Fungi	100%	Ascomycota	100%	Dothideomycetes	88%	Dothideomycetes incertae sedis	70%	Dothideomycetes incertae sedis	70%	Repetophragma	70%	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03195	Fungi	100%	Ascomycota	100%	Pezizomycetes	20%	Pezizales	20%	Pezizales incertae sedis	20%	Phialea	20%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03196	Fungi	100%	Ascomycota	100%	Eurotiomycetes	100%	Chaetothyriales	100%	Herpotrichiellaceae	100%	Exophiala	94%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03197	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	100%	Sclerotiniaceae	100%	Ciboria	66%	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03198	Fungi	100%	Ascomycota	100%	Leotiomycetes	99%	Leotiomycetes incertae sedis	97%	Myxotrichaceae	97%	Myxotrichum	53%	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03199	Fungi	100%	Ascomycota	100%	Eurotiomycetes	100%	Eurotiales	100%	Trichocomaceae	100%	Eupenicillium	94%	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03200	Fungi	100%	Ascomycota	100%	Dothideomycetes	100%	Dothideomycetes incertae sedis	100%	Dothideomycetes incertae sedis	100%	Repetophragma	100%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Otu03201	Fungi	100%	Ascomycota	100%	Pezizomycetes	54%	Pezizales	54%	Pezizales incertae sedis	54%	Phialea	54%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03202	Fungi	100%	Ascomycota	100%	Pezizomycetes	53%	Pezizales	53%	Pezizales incertae sedis	53%	Phialea	53%	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03203	Fungi	100%	Ascomycota	100%	Leotiomycetes	93%	Helotiales	93%	Helotiales incertae sedis	39%	Eleutheromyces	28%	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Otu03204	Fungi	100%	Ascomycota	100%	Dothideomycetes	100%	Capnodiales	100%	Capnodiales incertae sedis	57%	Devriesia	48%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03205	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	95%	Helotiales incertae sedis	72%	Satchmopsis	31%	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Otu03206	Fungi	100%	Ascomycota	100%	Dothideomycetes	100%	Dothideomycetes incertae sedis	100%	Dothideomycetes incertae sedis	100%	Repetophragma	100%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Otu03207	Fungi	100%	Ascomycota	100%	Dothideomycetes	93%	Pleosporales	93%	Pleosporaceae	83%	Pyrenochaeta	73%	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Otu03208	Fungi	100%	Ascomycota	100%	Leotiomycetes	44%	Helotiales	38%	Bulgariaceae	16%	Bulgaria	16%	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03209	Fungi	100%	Ascomycota	100%	Dothideomycetes	100%	Dothideomycetes incertae sedis	100%	Dothideomycetes incertae sedis	100%	Repetophragma	100%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03210	Fungi	100%	Ascomycota	100%	Dothideomycetes	100%	Dothideomycetes incertae sedis	100%	Dothideomycetes incertae sedis	100%	Repetophragma	100%	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03211	Fungi	100%	Ascomycota	100%	Leotiomycetes	92%	Helotiales	92%	Helotiales incertae sedis	34%	Eleutheromyces	28%	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03212	Fungi	100%	Ascomycota	100%	Leotiomycetes	84%	Helotiales	84%	Helotiales incertae sedis	32%	Eleutheromyces	21%	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03213	Fungi	100%	Ascomycota	100%	Leotiomycetes	87%	Helotiales	87%	Helotiales incertae sedis	37%	Eleutheromyces	31%	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03214	Fungi	100%	Ascomycota	100%	Leotiomycetes	99%	Helotiales	98%	Helotiaceae	55%	Godronia	27%	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Otu03215	Fungi	100%	Ascomycota	100%	Leotiomycetes	98%	Helotiales	98%	Helotiales incertae sedis	73%	Chalara	48%	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Otu03216	Fungi	100%	Ascomycota	100%	Pezizomycetes	45%	Pezizales	45%	Pezizales incertae sedis	45%	Phialea	45%	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03217	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	89%	Helotiales incertae sedis	57%	Eleutheromyces	20%	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03218	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	89%	Helotiales incertae sedis	69%	Satchmopsis	25%	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03219	Fungi	100%	Ascomycota	100%	Leotiomycetes	59%	Helotiales	59%	Helotiales incertae sedis	57%	Chalara	57%	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03220	Fungi	100%	Ascomycota	100%	Eurotiomycetes	100%	Chaetothyriales	100%	Herpotrichiellaceae	100%	Exophiala	87%	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03221	Fungi	100%	Ascomycota	100%	Leotiomycetes	96%	Helotiales	96%	Hyaloscyphaceae	59%	Hyaloscypha	59%	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03222	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Leotiomycetes incertae sedis	32%	Leotiomycetes incertae sedis	32%	Collophora	32%	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03223	Fungi	100%	Ascomycota	100%	Leotiomycetes	93%	Helotiales	92%	Sclerotiniaceae	53%	Monilinia	8%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Otu03224	Fungi	100%	Ascomycota	100%	Dothideomycetes	100%	Dothideomycetes incertae sedis	100%	Dothideomycetes incertae sedis	100%	Repetophragma	100%	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03225	Fungi	100%	Ascomycota	100%	Leotiomycetes	37%	Helotiales	31%	Bulgariaceae	7%	Bulgaria	7%	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03226	Fungi	100%	Ascomycota	100%	Lecanoromycetes	75%	Teloschistales	17%	Teloschistaceae	12%	Teloschistes	12%	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03227	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Leotiomycetes incertae sedis	40%	Leotiomycetes incertae sedis	40%	Collophora	40%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03228	Fungi	100%	Ascomycota	100%	Leotiomycetes	85%	Helotiales	85%	Hyaloscyphaceae	73%	Lachnum	73%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03229	Fungi	100%	Ascomycota	100%	Leotiomycetes	39%	Helotiales	35%	Bulgariaceae	13%	Bulgaria	13%	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03230	Fungi	100%	Ascomycota	100%	Pezizomycetes	5%	Pezizales	5%	Pezizales incertae sedis	5%	Phialea	5%	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03231	Fungi	100%	Ascomycota	100%	Leotiomycetes	93%	Helotiales	91%	Sclerotiniaceae	39%	Mitrula	22%	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03232	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	87%	Helotiaceae	16%	Crinula	14%	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03233	Fungi	100%	Ascomycota	100%	Dothideomycetes	95%	Dothideomycetes incertae sedis	80%	Dothideomycetes incertae sedis	80%	Repetophragma	80%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03234	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Helotiales	100%	Vibrisseaceae	25%	Vibrissea	25%	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03235	Fungi	100%	Ascomycota	100%	Leotiomycetes	85%	Helotiales	85%	Helotiaceae	41%	Chloroscypha	20%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03236	Fungi	100%	Ascomycota	100%	Leotiomycetes	99%	Helotiales	74%	Helotiaceae	27%	Crinula	14%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Otu03237	Fungi	100%	Ascomycota	100%	Leotiomycetes	100%	Leotiomycetes incertae sedis	39%	Leotiomycetes incertae sedis	39%	Collophora	39%	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03238	Fungi	100%	Ascomycota	100%	Leotiomycetes	91%	Helotiales	90%	Sclerotiniaceae	42%	Ciboria	18%	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03239	Fungi	100%	Ascomycota	100%	Leotiomycetes	87%	Leotiomycetes incertae sedis	54%	Myxotrichaceae	54%	Myxotrichum	53%	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03240	Fungi	100%	Ascomycota	100%	Dothideomycetes	100%	Myriangiales	99%	Myriangiaceae	96%	Myriangium	96%	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Otu03241	Fungi	100%	Ascomycota	100%	Leotiomycetes	89%	Helotiales	88%	Sclerotiniaceae	45%	Mitrula	17%	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu03242	Fungi	100%	Ascomycota	100%	Pezizomycetes	14%	Pezizales	14%	Pezizales incertae sedis	14%	Phialea	14%	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
